Date,Open,High,Low,Close,Adj Close,Volume
2013-05-24,1.487500,1.516042,1.475000,1.515000,1.494698,33873600
2013-05-28,1.567917,1.585417,1.531250,1.546250,1.525529,80908800
2013-05-29,1.527083,1.539583,1.496875,1.522917,1.502509,79819200
2013-05-30,1.523333,1.567917,1.523333,1.547708,1.526967,43060800
2013-05-31,1.528542,1.564375,1.500417,1.503542,1.483393,61665600
2013-06-03,1.506875,1.513125,1.454167,1.512292,1.492026,111316800
2013-06-04,1.520833,1.539583,1.470417,1.489583,1.469621,69278400
2013-06-05,1.473958,1.490833,1.427500,1.432500,1.413303,95280000
2013-06-06,1.436458,1.451250,1.395833,1.450000,1.430569,95472000
2013-06-07,1.471042,1.515208,1.458333,1.510625,1.490381,116544000
2013-06-10,1.520208,1.532917,1.503125,1.511250,1.490998,67665600
2013-06-11,1.466458,1.507708,1.452292,1.467500,1.447834,111052800
2013-06-12,1.494375,1.494583,1.409792,1.416667,1.397683,111744000
2013-06-13,1.410417,1.478542,1.398958,1.467500,1.447834,75849600
2013-06-14,1.469583,1.474583,1.434167,1.441667,1.422347,62169600
2013-06-17,1.475000,1.507292,1.459792,1.481667,1.461812,79425600
2013-06-18,1.488333,1.527292,1.487708,1.516667,1.496342,50702400
2013-06-19,1.518958,1.524375,1.462917,1.468958,1.449273,87854400
2013-06-20,1.417292,1.432292,1.349167,1.360625,1.342391,120628800
2013-06-21,1.361667,1.373542,1.307708,1.341458,1.323481,118492800
2013-06-24,1.308958,1.332292,1.267917,1.300000,1.282579,110568000
2013-06-25,1.338333,1.345417,1.306875,1.327708,1.309916,66211200
2013-06-26,1.363333,1.372083,1.349583,1.363958,1.345680,59932800
2013-06-27,1.385208,1.407500,1.379167,1.379167,1.360685,56841600
2013-06-28,1.368333,1.412292,1.359583,1.382917,1.364385,78038400
2013-07-01,1.416458,1.446875,1.408958,1.412500,1.393571,51945600
2013-07-02,1.411667,1.440417,1.392500,1.413125,1.394188,62188800
2013-07-03,1.399583,1.451458,1.396042,1.432292,1.413098,26884800
2013-07-05,1.455833,1.465625,1.422083,1.463958,1.444340,57220800
2013-07-08,1.487083,1.488750,1.453125,1.468750,1.449068,44140800
2013-07-09,1.488958,1.505000,1.469375,1.495625,1.475582,42158400
2013-07-10,1.490208,1.527917,1.490208,1.520833,1.500453,50433600
2013-07-11,1.569375,1.615625,1.567083,1.615625,1.593974,76512000
2013-07-12,1.616042,1.636042,1.602708,1.632500,1.610623,41755200
2013-07-15,1.637708,1.647083,1.624375,1.645208,1.623161,45811200
2013-07-16,1.648125,1.652083,1.625417,1.638750,1.616789,42609600
2013-07-17,1.652708,1.661042,1.636458,1.650417,1.628300,39552000
2013-07-18,1.649583,1.661667,1.630208,1.638333,1.616378,50568000
2013-07-19,1.595833,1.596458,1.572292,1.588542,1.567254,54297600
2013-07-22,1.605417,1.611458,1.586042,1.600000,1.578559,42926400
2013-07-23,1.609375,1.609375,1.561875,1.564375,1.543411,43214400
2013-07-24,1.610833,1.612708,1.569583,1.579167,1.558005,52872000
2013-07-25,1.602500,1.615208,1.577500,1.607708,1.586163,40555200
2013-07-26,1.590417,1.635625,1.583333,1.634375,1.612473,38827200
2013-07-29,1.626042,1.646250,1.612917,1.626875,1.605074,36172800
2013-07-30,1.644792,1.672500,1.634167,1.651042,1.628917,60480000
2013-07-31,1.661458,1.688958,1.651667,1.661458,1.639193,55089600
2013-08-01,1.695208,1.718750,1.689792,1.712083,1.689140,38798400
2013-08-02,1.713333,1.741250,1.701250,1.740625,1.717299,48552000
2013-08-05,1.734583,1.747708,1.727917,1.744375,1.720999,39720000
2013-08-06,1.736667,1.741667,1.691667,1.713333,1.690373,46910400
2013-08-07,1.697292,1.712083,1.666042,1.703542,1.680713,60292800
2013-08-08,1.731875,1.739792,1.695000,1.726250,1.703117,65299200
2013-08-09,1.721042,1.737708,1.692708,1.707708,1.684823,49267200
2013-08-12,1.687292,1.727917,1.687083,1.718333,1.695306,34411200
2013-08-13,1.725417,1.759583,1.688958,1.746875,1.723466,77241600
2013-08-14,1.745833,1.753333,1.720833,1.727500,1.704350,47184000
2013-08-15,1.670625,1.671042,1.626458,1.640833,1.618844,66441600
2013-08-16,1.641250,1.662917,1.629583,1.635000,1.613089,35088000
2013-08-19,1.640833,1.679583,1.628333,1.628542,1.606718,45057600
2013-08-20,1.639792,1.673333,1.634583,1.650833,1.628710,44376000
2013-08-21,1.636458,1.677292,1.616458,1.634375,1.612473,79843200
2013-08-22,1.653542,1.684583,1.652083,1.681042,1.658515,35630400
2013-08-23,1.718125,1.721250,1.698750,1.716458,1.693456,38256000
2013-08-26,1.718750,1.756250,1.707083,1.717917,1.694895,37459200
2013-08-27,1.657292,1.681458,1.601042,1.609792,1.588219,100065600
2013-08-28,1.608750,1.651250,1.606875,1.630625,1.608773,51019200
2013-08-29,1.630000,1.689167,1.623125,1.664375,1.642071,64732800
2013-08-30,1.669167,1.670208,1.615625,1.633333,1.611445,60998400
2013-09-03,1.672917,1.695208,1.639375,1.660208,1.637960,42849600
2013-09-04,1.676042,1.721042,1.663542,1.714375,1.691401,41539200
2013-09-05,1.716875,1.736458,1.714792,1.721875,1.698800,24225600
2013-09-06,1.738750,1.755000,1.670208,1.728125,1.704966,61060800
2013-09-09,1.748542,1.797292,1.748542,1.788958,1.764984,47140800
2013-09-10,1.820417,1.822500,1.796042,1.816042,1.791705,75964800
2013-09-11,1.780208,1.807708,1.772083,1.806875,1.782661,53059200
2013-09-12,1.806042,1.817708,1.790208,1.798750,1.774645,33460800
2013-09-13,1.807500,1.810625,1.775625,1.804583,1.780400,40430400
2013-09-16,1.848958,1.849583,1.777500,1.789375,1.765396,66187200
2013-09-17,1.799583,1.831667,1.799583,1.825208,1.800749,33470400
2013-09-18,1.832917,1.901458,1.822292,1.892292,1.866934,63753600
2013-09-19,1.907292,1.917708,1.894792,1.903958,1.878443,35702400
2013-09-20,1.918542,1.923333,1.881042,1.883125,1.857890,54076800
2013-09-23,1.909583,1.914167,1.845833,1.872500,1.847407,67444800
2013-09-24,1.885417,1.902708,1.854167,1.872917,1.847818,41001600
2013-09-25,1.875625,1.884375,1.842292,1.855208,1.830347,54331200
2013-09-26,1.877083,1.909375,1.873750,1.897708,1.872277,44510400
2013-09-27,1.866250,1.899167,1.855625,1.888750,1.863439,36600000
2013-09-30,1.830833,1.889583,1.812292,1.876875,1.851723,61646400
2013-10-01,1.876042,1.935625,1.874167,1.933125,1.907219,43944000
2013-10-02,1.891875,1.938333,1.888125,1.929583,1.903725,43156800
2013-10-03,1.922708,1.934583,1.831875,1.862500,1.837541,80788800
2013-10-04,1.861458,1.918125,1.858333,1.910417,1.884816,46056000
2013-10-07,1.861875,1.907083,1.858542,1.863125,1.838157,49670400
2013-10-08,1.862500,1.867083,1.753542,1.757708,1.734153,117388800
2013-10-09,1.767292,1.769792,1.695625,1.738333,1.715038,109224000
2013-10-10,1.793958,1.860208,1.792917,1.848750,1.823975,72360000
2013-10-11,1.834792,1.895833,1.833958,1.890417,1.865084,65073600
2013-10-14,1.856875,1.931250,1.852083,1.929583,1.903725,70478400
2013-10-15,1.925833,1.955208,1.902083,1.908958,1.883376,81038400
2013-10-16,1.934583,1.977083,1.931458,1.974167,1.947711,64651200
2013-10-17,1.946042,2.009792,1.942708,2.006042,1.979159,83184000
2013-10-18,2.061875,2.107500,2.045625,2.105208,2.076996,67555200
2013-10-21,2.117292,2.134792,2.099167,2.117292,2.088918,49684800
2013-10-22,2.140625,2.162917,2.088542,2.124583,2.096112,78830400
2013-10-23,2.097083,2.108958,2.059167,2.090417,2.062404,80592000
2013-10-24,2.091875,2.130000,2.083750,2.116458,2.088095,54273600
2013-10-25,2.177083,2.190625,2.131875,2.158750,2.129821,70233600
2013-10-28,2.161875,2.172708,2.134792,2.163125,2.134137,41625600
2013-10-29,2.183958,2.190417,2.145833,2.173542,2.144414,42052800
2013-10-30,2.197083,2.206667,2.137708,2.166667,2.137632,99331200
2013-10-31,2.152083,2.192500,2.129167,2.152708,2.123860,70891200
2013-11-01,2.171458,2.181250,2.122500,2.151667,2.122833,81566400
2013-11-04,2.175000,2.175000,2.140417,2.162083,2.133109,45820800
2013-11-05,2.137708,2.185417,2.119792,2.171250,2.142154,66062400
2013-11-06,2.196458,2.199167,2.147917,2.167500,2.138454,81955200
2013-11-07,2.168750,2.178125,2.041042,2.047292,2.019857,116467200
2013-11-08,2.068750,2.130208,2.051458,2.128125,2.099606,59040000
2013-11-11,2.114792,2.136250,2.097500,2.117917,2.089535,31747200
2013-11-12,2.099375,2.137708,2.095833,2.128333,2.099812,54388800
2013-11-13,2.087917,2.205208,2.086458,2.204583,2.175040,63235200
2013-11-14,2.186875,2.230417,2.174792,2.221667,2.191895,59409600
2013-11-15,2.229167,2.239167,2.211667,2.237083,2.207104,44601600
2013-11-18,2.235833,2.250625,2.161042,2.175208,2.146059,71923200
2013-11-19,2.169375,2.200000,2.143750,2.153750,2.124887,51096000
2013-11-20,2.172500,2.195625,2.119792,2.138750,2.110089,62932800
2013-11-21,2.163958,2.208958,2.160000,2.204167,2.174629,43296000
2013-11-22,2.215833,2.241042,2.209792,2.238958,2.208954,43507200
2013-11-25,2.261250,2.270417,2.238333,2.253750,2.223548,46291200
2013-11-26,2.257917,2.306875,2.241667,2.291042,2.260340,53356800
2013-11-27,2.304375,2.339792,2.298542,2.336875,2.305559,68947200
2013-11-29,2.365000,2.389167,2.359167,2.375208,2.343378,45811200
2013-12-02,2.388750,2.398958,2.349167,2.360417,2.328785,82968000
2013-12-03,2.353958,2.372083,2.326250,2.353542,2.322003,67272000
2013-12-04,2.323958,2.382917,2.301042,2.359583,2.327962,66998400
2013-12-05,2.367292,2.373125,2.332500,2.352292,2.320769,63240000
2013-12-06,2.408958,2.416458,2.367500,2.400833,2.368660,71294400
2013-12-09,2.429167,2.445833,2.418125,2.429583,2.397025,56304000
2013-12-10,2.417292,2.438958,2.411667,2.425208,2.392708,46502400
2013-12-11,2.423750,2.435208,2.322083,2.334583,2.303297,74232000
2013-12-12,2.335417,2.351667,2.308333,2.315625,2.284593,53673600
2013-12-13,2.346250,2.349792,2.292500,2.304583,2.273700,40603200
2013-12-16,2.337917,2.382500,2.333958,2.344167,2.312753,37483200
2013-12-17,2.344167,2.359167,2.315625,2.329375,2.298160,36480000
2013-12-18,2.335417,2.415625,2.234375,2.409792,2.377499,80798400
2013-12-19,2.396458,2.398125,2.357500,2.388125,2.356122,58588800
2013-12-20,2.400000,2.477083,2.397917,2.460000,2.427034,56875200
2013-12-23,2.521042,2.539583,2.500417,2.539583,2.505550,56251200
2013-12-24,2.539792,2.547292,2.527500,2.543125,2.509045,19003200
2013-12-26,2.555208,2.573750,2.541875,2.567917,2.533504,27907200
2013-12-27,2.576667,2.581250,2.539167,2.549167,2.515006,36969600
2013-12-30,2.535833,2.546875,2.515625,2.535833,2.501850,26539200
2013-12-31,2.550625,2.585625,2.547917,2.585625,2.550976,32088000
2014-01-02,2.550208,2.552083,2.502917,2.525208,2.491368,49488000
2014-01-03,2.524792,2.531875,2.468750,2.470208,2.437105,48772800
2014-01-06,2.472292,2.480000,2.415417,2.443958,2.411207,62961600
2014-01-07,2.475625,2.520833,2.463125,2.507292,2.473692,46156800
2014-01-08,2.511042,2.547292,2.495000,2.526042,2.492191,46632000
2014-01-09,2.552708,2.555417,2.475417,2.500000,2.466498,52780800
2014-01-10,2.520417,2.533542,2.464167,2.525000,2.491163,59971200
2014-01-13,2.514792,2.540833,2.384375,2.412708,2.380376,86553600
2014-01-14,2.438125,2.555833,2.437500,2.550833,2.516650,69038400
2014-01-15,2.581042,2.628333,2.575000,2.610417,2.575435,60264000
2014-01-16,2.606875,2.625625,2.593958,2.615833,2.580779,35256000
2014-01-17,2.591042,2.612500,2.551042,2.569375,2.534943,42230400
2014-01-21,2.618333,2.631250,2.562917,2.626875,2.591673,44011200
2014-01-22,2.647292,2.666667,2.625000,2.651250,2.615721,39216000
2014-01-23,2.623750,2.625000,2.566667,2.619375,2.584273,64526400
2014-01-24,2.580417,2.594167,2.463750,2.464167,2.431145,70824000
2014-01-27,2.467083,2.478750,2.341667,2.392500,2.360438,88864800
2014-01-28,2.355417,2.397917,2.345833,2.391667,2.359617,54748800
2014-01-29,2.328333,2.380417,2.299167,2.316250,2.285210,68248800
2014-01-30,2.399583,2.465417,2.391250,2.438333,2.405658,58219200
2014-01-31,2.359167,2.456250,2.352500,2.421250,2.388803,42266400
2014-02-03,2.407917,2.442500,2.236250,2.260833,2.230536,91963200
2014-02-04,2.288750,2.330417,2.268750,2.305000,2.274111,45336000
2014-02-05,2.281250,2.310417,2.208333,2.283750,2.253146,54256800
2014-02-06,2.307083,2.381250,2.303333,2.371250,2.339473,36988800
2014-02-07,2.412917,2.504583,2.392500,2.497083,2.463620,55728000
2014-02-10,2.498333,2.546250,2.492917,2.542917,2.508839,41642400
2014-02-11,2.557500,2.644583,2.551250,2.630000,2.594756,58752000
2014-02-12,2.645833,2.662500,2.621667,2.642500,2.607088,54225600
2014-02-13,2.585833,2.710417,2.585000,2.710417,2.674095,53253600
2014-02-14,2.706667,2.738333,2.677917,2.718333,2.681905,47438400
2014-02-18,2.732083,2.775417,2.713333,2.760833,2.723835,34646400
2014-02-19,2.744583,2.762917,2.685833,2.700417,2.664229,68265600
2014-02-20,2.706667,2.755833,2.674167,2.739583,2.702870,51321600
2014-02-21,2.765417,2.777917,2.720000,2.725417,2.688894,41988000
2014-02-24,2.742083,2.810000,2.733333,2.773333,2.736168,49711200
2014-02-25,2.784583,2.800833,2.737083,2.763333,2.726301,46492800
2014-02-26,2.787500,2.810417,2.723333,2.754167,2.717259,41464800
2014-02-27,2.757083,2.817083,2.744167,2.808333,2.770699,43982400
2014-02-28,2.808750,2.857500,2.726250,2.794167,2.756722,68359200
2014-03-03,2.718333,2.758333,2.663750,2.732917,2.696294,79279200
2014-03-04,2.825417,2.856667,2.819167,2.842917,2.804819,54496800
2014-03-05,2.856250,2.879583,2.837500,2.866250,2.827840,38532000
2014-03-06,2.883333,2.890833,2.826250,2.855417,2.817152,46401600
2014-03-07,2.886250,2.892083,2.772500,2.814583,2.776865,66259200
2014-03-10,2.810000,2.826250,2.767500,2.820417,2.782621,37790400
2014-03-11,2.842917,2.863333,2.760833,2.785417,2.748090,59887200
2014-03-12,2.748750,2.820833,2.716667,2.816667,2.778921,54806400
2014-03-13,2.847917,2.851250,2.659167,2.697083,2.660940,94207200
2014-03-14,2.667917,2.705417,2.638333,2.641667,2.606266,53659200
2014-03-17,2.690833,2.751667,2.687917,2.712083,2.675739,58471200
2014-03-18,2.720417,2.817917,2.718750,2.809583,2.771932,56503200
2014-03-19,2.812083,2.820000,2.708333,2.763333,2.726301,68222400
2014-03-20,2.737500,2.810417,2.720000,2.785000,2.747679,43819200
2014-03-21,2.830833,2.837500,2.670417,2.682917,2.646964,99153600
2014-03-24,2.716250,2.721250,2.542083,2.615417,2.580368,133072800
2014-03-25,2.657500,2.705417,2.575417,2.639583,2.604211,86258400
2014-03-26,2.680417,2.696250,2.537083,2.539167,2.505140,100665600
2014-03-27,2.529167,2.561667,2.453333,2.494167,2.460743,100996800
2014-03-28,2.518750,2.591667,2.489583,2.510417,2.476775,83220000
2014-03-31,2.567500,2.612917,2.559167,2.560417,2.526105,81220800
2014-04-01,2.601667,2.702500,2.598750,2.699167,2.662996,89020800
2014-04-02,2.733750,2.740417,2.682500,2.720417,2.683961,81612000
2014-04-03,2.728750,2.740000,2.608333,2.656250,2.620654,79809600
2014-04-04,2.703333,2.715000,2.421667,2.445417,2.412646,185505600
2014-04-07,2.396667,2.462083,2.322083,2.372083,2.340295,156331200
2014-04-08,2.380833,2.446667,2.354583,2.438333,2.405658,121620000
2014-04-09,2.464167,2.566667,2.445417,2.563333,2.528982,110980800
2014-04-10,2.568333,2.568750,2.305000,2.326667,2.295488,161138400
2014-04-11,2.262917,2.351250,2.229167,2.245417,2.215326,105938400
2014-04-14,2.300833,2.331250,2.232917,2.295833,2.265067,140637600
2014-04-15,2.318333,2.357083,2.174167,2.318750,2.287677,281025600
2014-04-16,2.378333,2.410000,2.321667,2.408750,2.376471,125707200
2014-04-17,2.385000,2.447083,2.364583,2.410000,2.377704,88312800
2014-04-21,2.429167,2.465000,2.394583,2.464583,2.431555,72124800
2014-04-22,2.487917,2.541667,2.478333,2.525000,2.491163,75160800
2014-04-23,2.523333,2.525417,2.452917,2.456250,2.423334,65683200
2014-04-24,2.579583,2.580000,2.447500,2.528750,2.494862,125388000
2014-04-25,2.482083,2.490833,2.389167,2.406667,2.374416,122373600
2014-04-28,2.438750,2.482083,2.316250,2.432500,2.399903,241041600
2014-04-29,2.451667,2.500417,2.416250,2.486250,2.452932,121816800
2014-04-30,2.455417,2.514167,2.433333,2.508333,2.474720,92037600
2014-05-01,2.519583,2.571667,2.500000,2.530833,2.496918,71875200
2014-05-02,2.552917,2.568750,2.497917,2.518333,2.484586,75952800
2014-05-05,2.470833,2.555833,2.452500,2.554167,2.519939,57895200
2014-05-06,2.542917,2.546667,2.452917,2.455417,2.422512,80822400
2014-05-07,2.474167,2.477917,2.347500,2.433333,2.400724,130953600
2014-05-08,2.409167,2.514167,2.391667,2.425000,2.392503,109608000
2014-05-09,2.422500,2.458333,2.374583,2.453333,2.420456,78237600
2014-05-12,2.497917,2.576250,2.490833,2.572917,2.538438,63842400
2014-05-13,2.582083,2.608750,2.564167,2.578333,2.543781,58864800
2014-05-14,2.557083,2.585833,2.521667,2.540000,2.505961,49320000
2014-05-15,2.537083,2.550833,2.431667,2.481250,2.447999,100740000
2014-05-16,2.486667,2.532500,2.438333,2.527500,2.493629,71455200
2014-05-19,2.505000,2.592083,2.492917,2.581667,2.547071,60264000
2014-05-20,2.578333,2.605000,2.520833,2.553333,2.519116,81165600
2014-05-21,2.565000,2.628750,2.561667,2.625417,2.590234,61809600
2014-05-22,2.632500,2.681667,2.622083,2.657917,2.622298,63240000
2014-05-23,2.669167,2.718750,2.651250,2.717500,2.681083,47568000
2014-05-27,2.755417,2.820417,2.747083,2.819583,2.781798,59193600
2014-05-28,2.817083,2.829167,2.786667,2.792917,2.755489,59217600
2014-05-29,2.824167,2.849583,2.806667,2.849583,2.811396,43651200
2014-05-30,2.849583,2.861667,2.803333,2.847083,2.808930,56673600
2014-06-02,2.858333,2.860000,2.785000,2.840000,2.801941,50635200
2014-06-03,2.810833,2.849167,2.800833,2.835833,2.797831,47551200
2014-06-04,2.813333,2.880000,2.800417,2.865833,2.827429,52677600
2014-06-05,2.875000,2.955417,2.845417,2.940417,2.901013,88053600
2014-06-06,2.975000,2.990833,2.954583,2.987917,2.947876,39609600
2014-06-09,2.994167,3.005000,2.958750,2.982500,2.942532,62085600
2014-06-10,2.973750,3.002083,2.964583,2.999583,2.959386,36398400
2014-06-11,2.965833,3.008750,2.959583,2.995000,2.954864,48489600
2014-06-12,2.977083,2.986667,2.883333,2.916667,2.877581,60487200
2014-06-13,2.954167,2.962083,2.902917,2.936667,2.897313,36009600
2014-06-16,2.927500,2.972917,2.905833,2.947500,2.908001,44978400
2014-06-17,2.942917,2.976250,2.926667,2.951667,2.912112,47820000
2014-06-18,2.963750,3.014167,2.909167,3.005417,2.965142,57400800
2014-06-19,3.016250,3.021667,2.956250,2.993750,2.953631,52975200
2014-06-20,3.000417,3.015833,2.983333,3.004583,2.964319,28296000
2014-06-23,3.003750,3.010833,2.982500,3.007917,2.967608,34704000
2014-06-24,3.007917,3.082917,2.973750,2.999583,2.959386,80124000
2014-06-25,2.977500,3.070417,2.977083,3.054167,3.013741,42261600
2014-06-26,3.062500,3.062500,2.989583,3.062500,3.021963,43790400
2014-06-27,3.050417,3.101667,3.048750,3.092917,3.051978,36928800
2014-06-30,3.098333,3.140000,3.090833,3.115833,3.074591,27225600
2014-07-01,3.147083,3.243750,3.145000,3.220417,3.177791,33028800
2014-07-02,3.224583,3.249583,3.215833,3.232917,3.190125,40900800
2014-07-03,3.265417,3.295000,3.240000,3.295000,3.251386,32318400
2014-07-07,3.282917,3.296667,3.247917,3.263333,3.220138,43975200
2014-07-08,3.247917,3.253750,3.107917,3.149583,3.107894,75876000
2014-07-09,3.172917,3.227083,3.145833,3.220833,3.178201,68481600
2014-07-10,3.096667,3.225833,3.082917,3.190417,3.148188,61622400
2014-07-11,3.209167,3.247500,3.182083,3.245833,3.202870,60844800
2014-07-14,3.289583,3.327917,3.274583,3.307917,3.264132,53529600
2014-07-15,3.321667,3.335833,3.201250,3.273333,3.230006,74268000
2014-07-16,3.343333,3.352917,3.300417,3.310417,3.266599,53304000
2014-07-17,3.282500,3.318750,3.147083,3.178333,3.136264,80462400
2014-07-18,3.232500,3.333750,3.216667,3.328750,3.284689,58488000
2014-07-21,3.305417,3.332500,3.271250,3.316667,3.272766,47450400
2014-07-22,3.365000,3.395000,3.352500,3.382500,3.337728,53728800
2014-07-23,3.413333,3.456250,3.397500,3.445833,3.400223,51230400
2014-07-24,3.462917,3.474583,3.418750,3.433750,3.388299,43730400
2014-07-25,3.384167,3.406667,3.339583,3.391667,3.346773,46428000
2014-07-28,3.400833,3.420833,3.317500,3.395833,3.350884,45981600
2014-07-29,3.417083,3.439583,3.369583,3.378750,3.334027,39626400
2014-07-30,3.433333,3.452917,3.378333,3.419167,3.373910,53805600
2014-07-31,3.333333,3.349167,3.195000,3.210833,3.168334,69458400
2014-08-01,3.190833,3.242500,3.110417,3.173750,3.131741,86162400
2014-08-04,3.195000,3.276250,3.159167,3.238750,3.195881,72091200
2014-08-05,3.202083,3.227083,3.120000,3.162917,3.121051,83769600
2014-08-06,3.104167,3.214167,3.096250,3.157500,3.115706,59649600
2014-08-07,3.198333,3.218333,3.093333,3.127083,3.085692,76802400
2014-08-08,3.143333,3.204167,3.100833,3.193750,3.151476,62232000
2014-08-11,3.229167,3.280417,3.224583,3.251667,3.208627,37176000
2014-08-12,3.240417,3.271667,3.196667,3.244167,3.201226,45465600
2014-08-13,3.287917,3.352083,3.280833,3.349583,3.305247,40639200
2014-08-14,3.360833,3.402500,3.349583,3.401250,3.356230,51544800
2014-08-15,3.455000,3.474167,3.352917,3.447500,3.401868,77978400
2014-08-18,3.500833,3.539583,3.489583,3.530833,3.484097,39674400
2014-08-19,3.555417,3.595000,3.549167,3.591667,3.544126,39314400
2014-08-20,3.579583,3.610417,3.571250,3.591667,3.544126,35325600
2014-08-21,3.597083,3.614583,3.577917,3.612083,3.564272,33950400
2014-08-22,3.613333,3.654167,3.591250,3.626250,3.578252,38407200
2014-08-25,3.680000,3.696250,3.640000,3.666667,3.618134,33988800
2014-08-26,3.681667,3.688750,3.652083,3.679167,3.630468,20858400
2014-08-27,3.681667,3.691250,3.655000,3.679583,3.630879,18357600
2014-08-28,3.642917,3.678333,3.628333,3.664583,3.616077,32419200
2014-08-29,3.692083,3.707500,3.650833,3.707500,3.658426,26136000
2014-09-02,3.735833,3.741250,3.693333,3.738333,3.688851,32150400
2014-09-03,3.765417,3.767917,3.652500,3.674167,3.625534,41318400
2014-09-04,3.698750,3.754167,3.634583,3.662500,3.614022,41042400
2014-09-05,3.680000,3.722500,3.622083,3.719167,3.669939,41613600
2014-09-08,3.718333,3.765833,3.686250,3.737917,3.688441,35436000
2014-09-09,3.737500,3.780417,3.623750,3.647083,3.598809,64696800
2014-09-10,3.660000,3.738333,3.628333,3.731667,3.682273,36208800
2014-09-11,3.685833,3.730833,3.643333,3.728750,3.679395,59659200
2014-09-12,3.716667,3.718750,3.633750,3.670000,3.621423,56870400
2014-09-15,3.680000,3.682083,3.528750,3.559583,3.512467,64243200
2014-09-16,3.522083,3.674167,3.510417,3.655833,3.607443,63446400
2014-09-17,3.652083,3.720833,3.607500,3.673750,3.625123,56776800
2014-09-18,3.705000,3.754167,3.693333,3.752917,3.703242,39756000
2014-09-19,3.803750,3.803750,3.701667,3.744583,3.695018,55108800
2014-09-22,3.719167,3.719167,3.594167,3.642917,3.594698,54088800
2014-09-23,3.597500,3.660833,3.588333,3.611250,3.563450,50400000
2014-09-24,3.619583,3.731250,3.586250,3.728333,3.678984,58291200
2014-09-25,3.689583,3.704583,3.488333,3.491667,3.445450,106399200
2014-09-26,3.527500,3.620833,3.509583,3.603333,3.555638,74126400
2014-09-29,3.495000,3.617917,3.489167,3.591250,3.543715,57268800
2014-09-30,3.620833,3.660000,3.554167,3.604583,3.556872,77047200
2014-10-01,3.576250,3.583333,3.398333,3.432083,3.386654,106740000
2014-10-02,3.428333,3.462083,3.300000,3.430417,3.385011,108986400
2014-10-03,3.490000,3.574167,3.455000,3.533750,3.486976,76838400
2014-10-06,3.560833,3.590000,3.477083,3.509583,3.463129,73653600
2014-10-07,3.458750,3.488750,3.358333,3.361250,3.316760,81825600
2014-10-08,3.367917,3.586250,3.305000,3.555417,3.508356,106564800
2014-10-09,3.541667,3.566667,3.364167,3.378333,3.333616,111511200
2014-10-10,3.319167,3.378750,3.125417,3.125417,3.084048,148214400
2014-10-13,3.112500,3.182500,2.973333,2.979167,2.939734,136651200
2014-10-14,3.040417,3.095417,2.955833,2.984583,2.945078,185404800
2014-10-15,2.845833,2.960417,2.718750,2.920833,2.882172,242548800
2014-10-16,2.738333,2.942917,2.735417,2.875417,2.837357,167980800
2014-10-17,2.982917,3.063750,2.932083,2.987917,2.948368,132175200
2014-10-20,2.977083,3.122083,2.963333,3.116667,3.075414,77232000
2014-10-21,3.228750,3.360417,3.208333,3.360417,3.315937,105849600
2014-10-22,3.392083,3.404583,3.301667,3.308333,3.264543,93960000
2014-10-23,3.408333,3.512083,3.390417,3.459583,3.413791,84943200
2014-10-24,3.474167,3.547500,3.437500,3.539167,3.492321,85281600
2014-10-27,3.520417,3.567500,3.476667,3.552500,3.505478,69122400
2014-10-28,3.595833,3.711250,3.590000,3.711250,3.662127,79843200
2014-10-29,3.672917,3.701250,3.589583,3.666667,3.618134,89702400
2014-10-30,3.617917,3.715417,3.593750,3.689583,3.640746,80992800
2014-10-31,3.875417,3.880833,3.805417,3.841667,3.790817,88185600
2014-11-03,3.861250,3.907917,3.846667,3.881250,3.829876,70480800
2014-11-04,3.837917,3.868333,3.759167,3.840000,3.789172,69324000
2014-11-05,3.910833,3.915000,3.799167,3.839583,3.788761,69372000
2014-11-06,3.833750,3.877500,3.788750,3.872500,3.821242,48636000
2014-11-07,3.895833,3.900000,3.805000,3.862917,3.811786,55406400
2014-11-10,3.868333,3.920000,3.838333,3.902500,3.850845,51686400
2014-11-11,3.908333,3.940000,3.875833,3.939583,3.887437,52809600
2014-11-12,3.893333,3.973750,3.893333,3.961250,3.908818,48100800
2014-11-13,3.982917,4.057083,3.957500,4.012083,3.958977,91082400
2014-11-14,4.010000,4.049167,3.970000,4.049167,3.995571,57408000
2014-11-17,4.020417,4.048333,3.956250,4.011250,3.958156,70677600
2014-11-18,4.023750,4.118750,4.023333,4.101250,4.046964,55910400
2014-11-19,4.089583,4.089583,3.991667,4.049167,3.995571,74404800
2014-11-20,3.995417,4.111250,3.985417,4.102917,4.048610,49778400
2014-11-21,4.211667,4.221667,4.086667,4.132500,4.077801,76473600
2014-11-24,4.160000,4.227500,4.148333,4.225833,4.169898,63103200
2014-11-25,4.240833,4.278750,4.208750,4.239583,4.183466,75768000
2014-11-26,4.253333,4.330833,4.239583,4.326250,4.268986,52816800
2014-11-28,4.361250,4.413333,4.350417,4.390833,4.332715,36285600
2014-12-01,4.350417,4.371667,4.185000,4.228750,4.172777,78093600
2014-12-02,4.249583,4.306250,4.219583,4.274167,4.217593,64946400
2014-12-03,4.304583,4.324583,4.227917,4.312917,4.255830,65971200
2014-12-04,4.293750,4.351667,4.247917,4.300000,4.243083,77018400
2014-12-05,4.325417,4.342083,4.274583,4.302917,4.245962,56815200
